 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,123,165,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,137,172,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,116,170,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,118,160,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,130,176,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,121,153,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,135,163,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,144,174,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,137,181,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,114,177,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,111,155,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,151,177,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,122,189,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,101,169,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,128,150,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,152,184,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,139,188,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,99,184,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,115,148,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,134,155,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,148,161,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,103,155,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,159,170,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,166,176,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,160,186,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,132,197,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,95,172,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,117,138,1,1,1,red,none,0,1,0,1,0
