 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,203,184,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,208,189,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,190,185,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,188,177,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,203,176,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,197,200,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,195,173,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,215,186,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,189,204,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,177,195,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,214,194,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,176,187,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,188,169,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,215,175,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,211,207,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,205,213,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,201,168,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,215,166,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,196,216,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,177,211,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,167,206,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,170,193,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,174,180,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,182,164,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,221,180,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,210,222,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,233,190,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,170,214,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,159,205,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,160,184,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,177,158,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,193,154,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,210,155,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,223,164,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,228,176,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,228,210,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,205,228,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,188,228,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,182,225,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,161,212,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,158,169,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,154,193,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,161,162,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,179,151,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,217,159,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,229,183,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,233,204,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,183,234,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,169,226,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,153,212,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,187,150,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,201,141,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,240,168,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,207,236,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,188,240,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,157,219,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,147,198,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,144,182,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,150,170,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,163,154,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,210,140,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,236,174,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,231,218,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,226,224,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,215,237,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,168,239,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,142,206,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,153,163,1,1,1,red,none,0,1,0,1,0
69,68,null,Point,none,166,146,1,1,1,red,none,0,1,0,1,0
70,69,null,Point,none,221,144,1,1,1,red,none,0,1,0,1,0
71,70,null,Point,none,221,152,1,1,1,red,none,0,1,0,1,0
72,71,null,Point,none,241,190,1,1,1,red,none,0,1,0,1,0
73,72,null,Point,none,187,248,1,1,1,red,none,0,1,0,1,0
74,73,null,Point,none,156,232,1,1,1,red,none,0,1,0,1,0
75,74,null,Point,none,143,214,1,1,1,red,none,0,1,0,1,0
76,75,null,Point,none,136,183,1,1,1,red,none,0,1,0,1,0
77,76,null,Point,none,175,131,1,1,1,red,none,0,1,0,1,0
78,77,null,Point,none,198,134,1,1,1,red,none,0,1,0,1,0
79,78,null,Point,none,237,197,1,1,1,red,none,0,1,0,1,0
80,79,null,Point,none,233,226,1,1,1,red,none,0,1,0,1,0
81,80,null,Point,none,209,243,1,1,1,red,none,0,1,0,1,0
82,81,null,Point,none,195,244,1,1,1,red,none,0,1,0,1,0
83,82,null,Point,none,173,245,1,1,1,red,none,0,1,0,1,0
84,83,null,Point,none,152,226,1,1,1,red,none,0,1,0,1,0
85,84,null,Point,none,140,199,1,1,1,red,none,0,1,0,1,0
86,85,null,Point,none,143,174,1,1,1,red,none,0,1,0,1,0
87,86,null,Point,none,137,160,1,1,1,red,none,0,1,0,1,0
88,87,null,Point,none,158,148,1,1,1,red,none,0,1,0,1,0
89,88,null,Point,none,205,134,1,1,1,red,none,0,1,0,1,0
90,89,null,Point,none,241,157,1,1,1,red,none,0,1,0,1,0
91,90,null,Point,none,246,163,1,1,1,red,none,0,1,0,1,0
92,91,null,Point,none,246,183,1,1,1,red,none,0,1,0,1,0
93,92,null,Point,none,231,239,1,1,1,red,none,0,1,0,1,0
94,93,null,Point,none,160,239,1,1,1,red,none,0,1,0,1,0
95,94,null,Point,none,137,219,1,1,1,red,none,0,1,0,1,0
96,95,null,Point,none,134,204,1,1,1,red,none,0,1,0,1,0
97,96,null,Point,none,160,141,1,1,1,red,none,0,1,0,1,0
98,97,null,Point,none,189,129,1,1,1,red,none,0,1,0,1,0
99,98,null,Point,none,221,130,1,1,1,red,none,0,1,0,1,0
100,99,null,Point,none,228,141,1,1,1,red,none,0,1,0,1,0
101,100,null,Point,none,254,211,1,1,1,red,none,0,1,0,1,0
102,101,null,Point,none,218,253,1,1,1,red,none,0,1,0,1,0
103,102,null,Point,none,187,256,1,1,1,red,none,0,1,0,1,0
