 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,210,166,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,219,167,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,203,179,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,201,165,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,198,158,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,211,180,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,203,152,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,227,168,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,216,186,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,200,188,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,189,178,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,185,164,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,195,151,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,217,146,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,229,155,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,228,189,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,200,145,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,241,163,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,217,199,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,200,200,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,194,194,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,225,149,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,238,177,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,241,185,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,182,180,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,176,174,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,176,158,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,187,150,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,205,132,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,241,148,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,235,191,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,192,201,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,192,143,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,245,155,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,216,212,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,185,205,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,174,184,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,171,152,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,190,128,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,213,131,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,250,166,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,254,181,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,244,193,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,244,209,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,209,213,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,176,207,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,170,169,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,207,125,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,234,134,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,238,141,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,248,148,1,1,1,red,none,0,1,0,1,0
